"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"bayt-7711400929666533950","bayt","https://www.bayt.com/en/india/jobs/sr-software-development-engineer-vault-customer-engineering-72496573/","","Sr Software Development Engineer (Vault Customer Engineering)","hashicorp","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-9219489203926156870","bayt","https://www.bayt.com/en/india/jobs/sr-software-development-engineer-ii-vault-cloud-72496574/","","Sr Software Development Engineer II - Vault Cloud","hashicorp","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-424327038611451284","bayt","https://www.bayt.com/en/india/jobs/stibo-step-mdm-senior-developer-72496558/","","STIBO STEP MDM Senior Developer","Security and Safety Things","Pune · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-3386806498598621309","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-vault-cloud-1-72496546/","","Software Development Engineer - Vault Cloud-1","hashicorp","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-5771624691125651394","bayt","https://www.bayt.com/en/india/jobs/sr-software-development-engineer-tfe-ha-72496544/","","Sr Software Development Engineer - TFE HA","hashicorp","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-4614451332054775013","bayt","https://www.bayt.com/en/india/jobs/sr-software-development-engineer-tfe-release-lts-72496563/","","Sr Software Development Engineer - TFE Release LTS","hashicorp","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-8489296114561991838","bayt","https://www.bayt.com/en/india/jobs/firmware-developer-72496547/","","Firmware Developer","Security and Safety Things","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-3903617560831149236","bayt","https://www.bayt.com/en/pakistan/jobs/senior-software-engineer-node-js-react-js-72496463/","","Senior Software Engineer (Node.js/React.js)","Enterprise64","Karachi · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-5198298601287636952","bayt","https://www.bayt.com/en/india/jobs/associate-applications-developer-c-72496249/","","Associate Applications Developer- C#","United Parcel Service of America, Inc","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-4282866075658127386","bayt","https://www.bayt.com/en/india/jobs/sr-labview-developer-72495900/","","Sr. LabVIEW Developer","Maxwell Energy System Pvt Ltd","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-7118593747503236704","bayt","https://www.bayt.com/en/pakistan/jobs/software-engineer-python-django-72495862/","","Software Engineer-Python/Django","Devsinc","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-5949870335925072188","bayt","https://www.bayt.com/en/pakistan/jobs/cloud-engineer-senior-software-engineer-72495611/","","Cloud Engineer/Senior Software Engineer","HSBC","Hyderabad · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-6557957386123152923","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-generative-ai-72495946/","","Senior Software Engineer - generative AI","McKinsey & Company","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-3433518600463911716","bayt","https://www.bayt.com/en/pakistan/jobs/transition-to-support-analyst-with-oracle-fusion-senior-software-engineer-72495575/","","Transition to support Analyst with Oracle fusion/Senior Software Engineer","HSBC","Hyderabad · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-4474738159645155991","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-appstore-72495683/","","Software Development Engineer II, Appstore","ADCI - BLR 14 SEZ","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6682211144820495834","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-ii-device-os-72495676/","","Software Development Engineer II, Device OS","ADCI - BLR 14 SEZ","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-1750152520925739122","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-amazon-device-observability-troubleshooting-team-72495672/","","Software Development Engineer, Amazon Device Observability & Troubleshooting Team","ADCI - Karnataka","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-7014898200951529693","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-2-in-payments-72495626/","","Software Development Engineer 2, IN Payments","ADCI - Karnataka","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6241954724798900748","bayt","https://www.bayt.com/en/india/jobs/software-engineer-ii-sr-72495359/","","Software Engineer II - SR","Medtronic","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-545671781787426397","bayt","https://www.bayt.com/en/india/jobs/software-engineer-ii-72495370/","","Software Engineer II","Medtronic","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-2929802814649425097","bayt","https://www.bayt.com/en/india/jobs/scala-akka-developer-p3-p4-72495305/","","Scala/Akka Developer (P3/P4)","Nielsen","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-1720126743550749415","bayt","https://www.bayt.com/en/india/jobs/principal-software-engineer-72495306/","","Principal Software Engineer","Microsoft","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-8254144655636789495","bayt","https://www.bayt.com/en/india/jobs/staff-software-engineer-6-10-years-of-experience-as-icertis-developer-72495162/","","Staff Software Engineer (6 - 10 years of experience as Icertis Developer)","VISA","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-854845812487812348","bayt","https://www.bayt.com/en/india/jobs/lead-software-engineer-python-genai-aws-72495146/","","Lead Software Engineer -Python, GenAI, AWS","JP Morgan Chase","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-5506972962599919090","bayt","https://www.bayt.com/en/india/jobs/senior-lead-software-engineer-python-pyspark-databricks-72495097/","","Senior Lead Software Engineer - Python, Pyspark & Databricks","JP Morgan Chase","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-2599541544445041151","bayt","https://www.bayt.com/en/india/jobs/software-engineer-ii-automation-72495095/","","Software Engineer II-Automation","JP Morgan Chase","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-1713315465528843289","bayt","https://www.bayt.com/en/india/jobs/software-engineer-72495100/","","Software Engineer","Redhat","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-9086069840781348774","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-2-72494917/","","Senior Software Engineer-2","Mastercard","Vadodara · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-4305783406386018143","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-72494974/","","Senior Software Engineer","Sabre","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-4899091645499539063","bayt","https://www.bayt.com/en/india/jobs/software-engineer-2-72494901/","","Software Engineer ||-2","Mastercard","Vadodara · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-4596104339234125537","bayt","https://www.bayt.com/en/india/jobs/software-engineer-1-72494924/","","Software Engineer ||-1","Mastercard","Vadodara · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6594245103046831195","bayt","https://www.bayt.com/en/india/jobs/scala-akka-developer-p3-p4-72495315/","","Scala/Akka Developer (P3/P4)","Nielsen","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-7308585268976755198","bayt","https://www.bayt.com/en/india/jobs/officer-big-data-developer-c11-hybrid-pune-72495291/","","Officer-Big Data Developer-C11-Hybrid-Pune","Citi bank","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-1973915023201640716","bayt","https://www.bayt.com/en/india/jobs/senior-software-engineer-1-72494886/","","Senior Software Engineer-1","Mastercard","Vadodara · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-7095681877138244081","bayt","https://www.bayt.com/en/india/jobs/software-engineer-react-typescript-git-confulence-jira-72495263/","","Software Engineer - React/Typescript, Git, Confulence, Jira","Cisco","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-5058660927170249284","bayt","https://www.bayt.com/en/india/jobs/software-engineer-senior-developer-72495236/","","Software Engineer Senior Developer","Sutherland","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-947569405630821409","bayt","https://www.bayt.com/en/india/jobs/digital-s-w-engineer-analyst-c10-pune-72495228/","","Digital S/W Engineer Analyst - C10 - PUNE","Citi bank","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6153615054485738226","bayt","https://www.bayt.com/en/uae/jobs/rpa-developer-72491779/","","RPA DEVELOPER","Duncan & Ross","Dubai · UAE","","","","","","","","","","","","","","","","","","","","",""
"bayt-1552410863180061670","bayt","https://www.bayt.com/en/pakistan/jobs/react-native-developer-72489480/","","React Native Developer","AHOY","Karachi · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-4310983420302384342","bayt","https://www.bayt.com/en/uae/jobs/senior-unity-developer-72488888/","","Senior Unity Developer","Hypemasters","UAE","","","","","","","","","","","","","","","","","","","","",""
"bayt-5294103754356363595","bayt","https://www.bayt.com/en/pakistan/jobs/fresh-software-engineer-devops-72491289/","","Fresh Software Engineer- DevOps","CLUSTOX","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-4695753372586703343","bayt","https://www.bayt.com/en/pakistan/jobs/senior-react-developer-72490504/","","Senior React Developer","tkxel","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-7622183788728156399","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-3-72488874/","","Software Development Engineer 3","Amadeus","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-7742467412985969195","bayt","https://www.bayt.com/en/egypt/jobs/software-developer-nodejs-72490814/","","Software Developer / Nodejs","Talent 360","Cairo · Egypt","","","","","","","","","","","","","","","","","","","","",""
"bayt-5178503718334576298","bayt","https://www.bayt.com/en/india/jobs/sr-java-spark-developer-big-data-cloud-etl-72492004/","","Sr. Java Spark Developer (Big Data, Cloud, ETL)","Synechron","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-5596084674968967638","bayt","https://www.bayt.com/en/uae/jobs/software-developer-db-power-bi-72490268/","","Software Developer - DB & Power BI","SSC","UAE","","","","","","","","","","","","","","","","","","","","",""
"bayt-54073675001143979","bayt","https://www.bayt.com/en/india/jobs/java-spring-boot-microservices-git-maven-api-senior-software-engineer-72488912/","","Java, Spring boot, Microservices, GIT ,Maven, API / Senior Software Engineer","HSBC","Pune · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6513004029020446673","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-5-72491596/","","Software Development Engineer 5","Adobe","Bengaluru · India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6207953250398961372","bayt","https://www.bayt.com/en/india/jobs/software-development-engineer-c-72488876/","","Software Development Engineer- C++","Amadeus","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-3734483022475250801","bayt","https://www.bayt.com/en/india/jobs/power-systems-design-and-control-developer-72488629/","","Power Systems Design and Control Developer","Siemens","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-6188931046496907750","bayt","https://www.bayt.com/en/india/jobs/software-eng-manager-72489822/","","Software Eng Manager","Honeywell International Inc","India","","","","","","","","","","","","","","","","","","","","",""
"bayt-3407229677092174440","bayt","https://www.bayt.com/en/pakistan/jobs/associate-software-engineer-data-engineer-72489269/","","Associate Software Engineer- Data Engineer","Devsinc","Lahore · Pakistan","","","","","","","","","","","","","","","","","","","","",""
"bayt-4533838680699334670","bayt","https://www.bayt.com/en/uae/jobs/dynamics-crm-developer-72488891/","","Dynamics CRM Developer","Salt Search Ltd","Dubai · UAE","","","","","","","","","","","","","","","","","","","","",""
"bayt-4652643579623400245","bayt","https://www.bayt.com/en/egypt/jobs/sr-rpa-developer-72494659/","","Sr. RPA Developer","Raya Holding for Financial Investments","Cairo · Egypt","","","","","","","","","","","","","","","","","","","","",""
